case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
96,W_Call after offers,2016-01-02 10:02:20.865185,complete,User_107
96,A_Cancelled,2016-01-02 10:02:20.881185,complete,User_3
96,O_Cancelled,2016-01-02 10:02:20.882185,complete,User_54
96,O_Cancelled,2016-01-02 10:02:20.883185,complete,User_112
96,O_Cancelled,2016-01-02 10:02:20.884185,complete,User_29
96,O_Create Offer,2016-01-02 10:02:21.347185,complete,User_65
96,O_Created,2016-01-02 10:02:21.436185,complete,User_5
96,O_Cancelled,2016-01-02 10:02:21.437185,complete,User_68
41,W_Validate application,2016-01-02 10:02:58.524821,complete,User_115
41,O_Returned,2016-01-02 10:03:00.049821,complete,User_130
41,A_Denied,2016-01-02 10:03:00.065821,complete,User_144
41,O_Refused,2016-01-02 10:03:00.070821,complete,User_87
10,W_Validate application,2016-01-02 10:03:00.678211,complete,User_131
10,O_Returned,2016-01-02 10:03:02.203211,complete,User_131
10,A_Incomplete,2016-01-02 10:03:03.629211,complete,User_124
10,W_Call incomplete files,2016-01-02 10:03:04.612156,start,User_60
95,W_Call after offers,2016-01-02 10:03:29.763206,complete,User_129
95,O_Create Offer,2016-01-02 10:03:30.226206,complete,User_57
95,O_Created,2016-01-02 10:03:30.315206,complete,User_80
95,O_Sent (mail and online),2016-01-02 10:03:30.316206,complete,User_54
95,A_Complete,2016-01-02 10:03:31.862206,complete,User_37
95,W_Call after offers,2016-01-02 10:03:32.596845,start,User_129
83,W_Call incomplete files,2016-01-02 10:05:07.382311,complete,User_50
83,A_Validating,2016-01-02 10:05:08.536311,complete,User_17
83,W_Validate application,2016-01-02 10:05:08.595001,start,User_118
82,W_Call after offers,2016-01-02 10:05:11.779864,complete,User_75
11,W_Call after offers,2016-01-02 10:05:12.112332,complete,User_95
82,O_Create Offer,2016-01-02 10:05:12.242864,complete,User_80
34,W_Call after offers,2016-01-02 10:05:12.296546,complete,User_99
82,O_Created,2016-01-02 10:05:12.331864,complete,User_37
82,O_Cancelled,2016-01-02 10:05:12.332864,complete,User_38
54,W_Call after offers,2016-01-02 10:05:12.390791,complete,User_93
46,W_Call after offers,2016-01-02 10:05:12.463620,complete,User_106
11,O_Create Offer,2016-01-02 10:05:12.575332,complete,User_72
11,O_Created,2016-01-02 10:05:12.664332,complete,User_73
11,O_Sent (mail and online),2016-01-02 10:05:12.665332,complete,User_132
82,O_Create Offer,2016-01-02 10:05:12.795864,complete,User_84
54,O_Create Offer,2016-01-02 10:05:12.853791,complete,User_24
82,O_Created,2016-01-02 10:05:12.884864,complete,User_9
82,O_Sent (mail and online),2016-01-02 10:05:12.885864,complete,User_71
54,O_Created,2016-01-02 10:05:12.942791,complete,User_65
54,O_Sent (mail and online),2016-01-02 10:05:12.943791,complete,User_53
34,A_Validating,2016-01-02 10:05:13.450546,complete,User_122
46,A_Validating,2016-01-02 10:05:13.617620,complete,User_86
11,A_Complete,2016-01-02 10:05:14.211332,complete,User_47
34,W_Validate application,2016-01-02 10:05:14.324059,start,User_119
82,A_Complete,2016-01-02 10:05:14.431864,complete,User_69
46,W_Validate application,2016-01-02 10:05:14.479039,start,User_99
54,A_Complete,2016-01-02 10:05:14.489791,complete,User_72
54,W_Call after offers,2016-01-02 10:05:14.679390,start,User_30
11,W_Call after offers,2016-01-02 10:05:15.132741,start,User_95
82,W_Call after offers,2016-01-02 10:05:15.285007,start,User_109
36,W_Call after offers,2016-01-02 10:05:44.585100,complete,User_100
36,O_Create Offer,2016-01-02 10:05:45.048100,complete,User_31
36,O_Created,2016-01-02 10:05:45.137100,complete,User_47
36,O_Sent (mail and online),2016-01-02 10:05:45.138100,complete,User_85
36,A_Complete,2016-01-02 10:05:46.684100,complete,User_67
36,W_Call after offers,2016-01-02 10:05:47.244068,start,User_106
7,W_Call after offers,2016-01-02 10:06:49.351508,start,User_115
60,W_Call after offers,2016-01-02 10:06:49.490674,start,User_107
47,W_Call after offers,2016-01-02 10:06:49.965764,start,User_87
69,W_Call after offers,2016-01-02 10:06:49.970705,start,User_75
85,W_Call after offers,2016-01-02 10:06:50.117533,start,User_100
58,W_Call after offers,2016-01-02 10:06:50.153433,start,User_102
73,W_Call after offers,2016-01-02 10:06:50.241988,start,User_29
31,W_Call after offers,2016-01-02 10:06:50.480009,start,User_68
71,W_Call after offers,2016-01-02 10:06:51.223934,start,User_90
12,W_Call after offers,2016-01-02 10:06:51.685656,start,User_93
40,W_Validate application,2016-01-02 10:07:28.121346,complete,User_126
40,O_Returned,2016-01-02 10:07:29.646346,complete,User_127
40,A_Incomplete,2016-01-02 10:07:31.072346,complete,User_101
40,W_Call incomplete files,2016-01-02 10:07:31.937614,start,User_104
95,W_Call after offers,2016-01-02 10:07:58.496586,complete,User_129
95,O_Cancelled,2016-01-02 10:07:58.497586,complete,User_53
95,A_Cancelled,2016-01-02 10:07:58.513586,complete,User_65
95,O_Cancelled,2016-01-02 10:07:58.514586,complete,User_71
95,O_Create Offer,2016-01-02 10:07:58.977586,complete,User_24
95,O_Created,2016-01-02 10:07:59.066586,complete,User_11
95,O_Sent (mail and online),2016-01-02 10:07:59.067586,complete,User_11
95,A_Complete,2016-01-02 10:08:00.613586,complete,User_11
95,W_Call after offers,2016-01-02 10:08:00.670307,start,User_129
22,W_Call incomplete files,2016-01-02 10:08:31.196552,complete,User_14
22,O_Create Offer,2016-01-02 10:08:31.659552,complete,User_47
22,O_Created,2016-01-02 10:08:31.748552,complete,User_72
22,O_Cancelled,2016-01-02 10:08:31.749552,complete,User_130
22,O_Create Offer,2016-01-02 10:08:32.212552,complete,User_41
22,O_Created,2016-01-02 10:08:32.301552,complete,User_41
22,O_Sent (mail and online),2016-01-02 10:08:32.302552,complete,User_33
22,A_Complete,2016-01-02 10:08:33.848552,complete,User_11
97,A_Create Application,2016-01-02 10:09:27.889596,complete,User_28
97,A_Submitted,2016-01-02 10:09:27.987596,complete,User_1
97,W_Handle leads,2016-01-02 10:09:28.454206,start,User_17
54,W_Call after offers,2016-01-02 10:09:40.579131,complete,User_30
11,W_Call after offers,2016-01-02 10:09:41.032482,complete,User_95
54,O_Create Offer,2016-01-02 10:09:41.042131,complete,User_71
54,O_Created,2016-01-02 10:09:41.131131,complete,User_81
54,O_Cancelled,2016-01-02 10:09:41.132131,complete,User_54
82,W_Call after offers,2016-01-02 10:09:41.184748,complete,User_109
11,O_Create Offer,2016-01-02 10:09:41.495482,complete,User_73
11,O_Created,2016-01-02 10:09:41.584482,complete,User_33
11,O_Cancelled,2016-01-02 10:09:41.585482,complete,User_123
82,O_Create Offer,2016-01-02 10:09:41.647748,complete,User_97
82,O_Created,2016-01-02 10:09:41.736748,complete,User_42
82,O_Cancelled,2016-01-02 10:09:41.737748,complete,User_117
11,O_Create Offer,2016-01-02 10:09:42.048482,complete,User_15
11,O_Created,2016-01-02 10:09:42.137482,complete,User_24
11,O_Sent (mail and online),2016-01-02 10:09:42.138482,complete,User_11
82,O_Create Offer,2016-01-02 10:09:42.200748,complete,User_32
82,O_Created,2016-01-02 10:09:42.289748,complete,User_37
82,O_Cancelled,2016-01-02 10:09:42.290748,complete,User_33
82,O_Create Offer,2016-01-02 10:09:42.753748,complete,User_5
82,O_Created,2016-01-02 10:09:42.842748,complete,User_4
82,O_Cancelled,2016-01-02 10:09:42.843748,complete,User_56
82,O_Create Offer,2016-01-02 10:09:43.306748,complete,User_33
82,O_Created,2016-01-02 10:09:43.395748,complete,User_38
82,O_Sent (mail and online),2016-01-02 10:09:43.396748,complete,User_4
11,A_Complete,2016-01-02 10:09:43.684482,complete,User_7
11,W_Call after offers,2016-01-02 10:09:44.144742,start,User_30
82,A_Complete,2016-01-02 10:09:44.942748,complete,User_58
82,W_Call after offers,2016-01-02 10:09:45.026632,start,User_109
10,W_Call incomplete files,2016-01-02 10:10:05.307718,complete,User_60
10,A_Validating,2016-01-02 10:10:06.461718,complete,User_4
10,W_Validate application,2016-01-02 10:10:06.683247,start,User_122
36,W_Call after offers,2016-01-02 10:10:13.143809,complete,User_106
36,O_Create Offer,2016-01-02 10:10:13.606809,complete,User_32
36,O_Created,2016-01-02 10:10:13.695809,complete,User_80
36,O_Sent (mail and online),2016-01-02 10:10:13.696809,complete,User_60
36,A_Complete,2016-01-02 10:10:15.242809,complete,User_42
36,W_Call after offers,2016-01-02 10:10:15.484293,start,User_95
7,W_Call after offers,2016-01-02 10:11:15.251249,complete,User_115
7,A_Cancelled,2016-01-02 10:11:15.267249,complete,User_32
7,O_Cancelled,2016-01-02 10:11:15.268249,complete,User_85
7,O_Cancelled,2016-01-02 10:11:15.269249,complete,User_15
60,W_Call after offers,2016-01-02 10:11:15.390415,complete,User_107
7,O_Create Offer,2016-01-02 10:11:15.732249,complete,User_84
7,O_Created,2016-01-02 10:11:15.821249,complete,User_2
7,O_Cancelled,2016-01-02 10:11:15.822249,complete,User_54
7,O_Cancelled,2016-01-02 10:11:15.823249,complete,User_88
7,O_Cancelled,2016-01-02 10:11:15.824249,complete,User_29
60,O_Create Offer,2016-01-02 10:11:15.853415,complete,User_11
47,W_Call after offers,2016-01-02 10:11:15.865505,complete,User_87
69,W_Call after offers,2016-01-02 10:11:15.870446,complete,User_75
60,O_Created,2016-01-02 10:11:15.942415,complete,User_60
60,O_Sent (mail and online),2016-01-02 10:11:15.943415,complete,User_37
85,W_Call after offers,2016-01-02 10:11:16.017274,complete,User_100
85,A_Cancelled,2016-01-02 10:11:16.033274,complete,User_51
85,O_Cancelled,2016-01-02 10:11:16.034274,complete,User_54
85,O_Cancelled,2016-01-02 10:11:16.035274,complete,User_117
58,W_Call after offers,2016-01-02 10:11:16.053174,complete,User_102
73,W_Call after offers,2016-01-02 10:11:16.141729,complete,User_29
31,W_Call after offers,2016-01-02 10:11:16.379750,complete,User_68
85,O_Create Offer,2016-01-02 10:11:16.498274,complete,User_51
58,O_Create Offer,2016-01-02 10:11:16.516174,complete,User_2
85,O_Created,2016-01-02 10:11:16.587274,complete,User_32
85,O_Cancelled,2016-01-02 10:11:16.588274,complete,User_130
58,O_Created,2016-01-02 10:11:16.605174,complete,User_37
58,O_Cancelled,2016-01-02 10:11:16.606174,complete,User_11
58,O_Cancelled,2016-01-02 10:11:16.607174,complete,User_71
47,A_Validating,2016-01-02 10:11:17.019505,complete,User_127
69,A_Validating,2016-01-02 10:11:17.024446,complete,User_69
85,O_Create Offer,2016-01-02 10:11:17.051274,complete,User_24
58,O_Create Offer,2016-01-02 10:11:17.070174,complete,User_9
71,W_Call after offers,2016-01-02 10:11:17.123675,complete,User_90
85,O_Created,2016-01-02 10:11:17.140274,complete,User_57
85,O_Sent (mail and online),2016-01-02 10:11:17.141274,complete,User_47
58,O_Created,2016-01-02 10:11:17.159174,complete,User_84
58,O_Cancelled,2016-01-02 10:11:17.160174,complete,User_1
69,W_Validate application,2016-01-02 10:11:17.168407,start,User_87
47,W_Validate application,2016-01-02 10:11:17.228665,start,User_125
73,A_Validating,2016-01-02 10:11:17.295729,complete,User_134
73,W_Validate application,2016-01-02 10:11:17.481881,start,User_100
60,A_Complete,2016-01-02 10:11:17.489415,complete,User_53
31,A_Validating,2016-01-02 10:11:17.533750,complete,User_67
12,W_Call after offers,2016-01-02 10:11:17.585397,complete,User_93
71,O_Create Offer,2016-01-02 10:11:17.586675,complete,User_11
58,O_Create Offer,2016-01-02 10:11:17.623174,complete,User_36
71,O_Created,2016-01-02 10:11:17.675675,complete,User_35
71,O_Sent (mail and online),2016-01-02 10:11:17.676675,complete,User_21
58,O_Created,2016-01-02 10:11:17.712174,complete,User_78
58,O_Sent (mail and online),2016-01-02 10:11:17.713174,complete,User_47
31,W_Validate application,2016-01-02 10:11:18.339501,start,User_116
60,W_Call after offers,2016-01-02 10:11:18.364222,start,User_107
85,A_Complete,2016-01-02 10:11:18.687274,complete,User_71
12,A_Validating,2016-01-02 10:11:18.739397,complete,User_42
85,W_Call after offers,2016-01-02 10:11:18.777716,start,User_75
71,A_Complete,2016-01-02 10:11:19.222675,complete,User_21
58,A_Complete,2016-01-02 10:11:19.259174,complete,User_55
12,W_Validate application,2016-01-02 10:11:19.571925,start,User_29
71,W_Call after offers,2016-01-02 10:11:19.923907,start,User_93
58,W_Call after offers,2016-01-02 10:11:20.127319,start,User_115
97,W_Handle leads,2016-01-02 10:11:23.158386,complete,User_17
97,A_Concept,2016-01-02 10:11:23.162386,complete,User_36
97,W_Complete application,2016-01-02 10:11:23.386174,start,User_15
83,W_Validate application,2016-01-02 10:11:51.686125,complete,User_118
83,O_Returned,2016-01-02 10:11:53.211125,complete,User_121
83,A_Incomplete,2016-01-02 10:11:54.637125,complete,User_127
83,W_Call incomplete files,2016-01-02 10:11:54.692815,start,User_132
34,W_Validate application,2016-01-02 10:11:57.415183,complete,User_119
46,W_Validate application,2016-01-02 10:11:57.570163,complete,User_99
34,O_Returned,2016-01-02 10:11:58.940183,complete,User_90
46,O_Returned,2016-01-02 10:11:59.095163,complete,User_99
46,O_Accepted,2016-01-02 10:11:59.097163,complete,User_106
46,A_Pending,2016-01-02 10:11:59.098163,complete,User_90
46,O_Cancelled,2016-01-02 10:11:59.099163,complete,User_42
46,O_Create Offer,2016-01-02 10:11:59.562163,complete,User_33
46,O_Created,2016-01-02 10:11:59.651163,complete,User_47
46,O_Sent (mail and online),2016-01-02 10:11:59.652163,complete,User_54
34,A_Incomplete,2016-01-02 10:12:00.366183,complete,User_27
34,W_Call incomplete files,2016-01-02 10:12:01.156348,start,User_69
46,A_Complete,2016-01-02 10:12:01.198163,complete,User_53
46,W_Call after offers,2016-01-02 10:12:01.626206,start,User_106
95,W_Call after offers,2016-01-02 10:12:26.570048,complete,User_129
95,O_Create Offer,2016-01-02 10:12:27.033048,complete,User_97
95,O_Created,2016-01-02 10:12:27.122048,complete,User_49
95,O_Cancelled,2016-01-02 10:12:27.123048,complete,User_131
95,O_Cancelled,2016-01-02 10:12:27.124048,complete,User_55
95,O_Cancelled,2016-01-02 10:12:27.125048,complete,User_126
95,O_Create Offer,2016-01-02 10:12:27.588048,complete,User_67
95,O_Created,2016-01-02 10:12:27.677048,complete,User_84
95,O_Sent (mail and online),2016-01-02 10:12:27.678048,complete,User_23
95,A_Complete,2016-01-02 10:12:29.224048,complete,User_9
95,W_Call after offers,2016-01-02 10:12:29.919664,start,User_129
11,W_Call after offers,2016-01-02 10:14:10.044483,complete,User_30
82,W_Call after offers,2016-01-02 10:14:10.926373,complete,User_109
82,A_Cancelled,2016-01-02 10:14:10.942373,complete,User_56
82,O_Cancelled,2016-01-02 10:14:10.943373,complete,User_47
82,O_Cancelled,2016-01-02 10:14:10.944373,complete,User_134
11,A_Validating,2016-01-02 10:14:11.198483,complete,User_24
11,W_Validate application,2016-01-02 10:14:12.029677,start,User_114
40,W_Call incomplete files,2016-01-02 10:14:32.633176,complete,User_104
40,O_Create Offer,2016-01-02 10:14:33.096176,complete,User_14
40,O_Created,2016-01-02 10:14:33.185176,complete,User_24
40,O_Cancelled,2016-01-02 10:14:33.186176,complete,User_41
40,O_Create Offer,2016-01-02 10:14:33.649176,complete,User_48
40,O_Created,2016-01-02 10:14:33.738176,complete,User_7
40,O_Sent (mail and online),2016-01-02 10:14:33.739176,complete,User_33
40,A_Complete,2016-01-02 10:14:35.285176,complete,User_9
40,W_Call after offers,2016-01-02 10:14:35.782312,start,User_30
36,W_Call after offers,2016-01-02 10:14:41.384034,complete,User_95
36,O_Create Offer,2016-01-02 10:14:41.847034,complete,User_47
36,O_Created,2016-01-02 10:14:41.936034,complete,User_48
36,O_Sent (mail and online),2016-01-02 10:14:41.937034,complete,User_72
36,A_Complete,2016-01-02 10:14:43.483034,complete,User_4
36,W_Call after offers,2016-01-02 10:14:43.548329,start,User_109
60,W_Call after offers,2016-01-02 10:15:44.263963,complete,User_107
85,W_Call after offers,2016-01-02 10:15:44.677457,complete,User_75
60,O_Create Offer,2016-01-02 10:15:44.726963,complete,User_65
60,O_Created,2016-01-02 10:15:44.815963,complete,User_81
60,O_Sent (mail and online),2016-01-02 10:15:44.816963,complete,User_36
85,O_Create Offer,2016-01-02 10:15:45.140457,complete,User_67
85,O_Created,2016-01-02 10:15:45.229457,complete,User_5
85,O_Sent (mail and online),2016-01-02 10:15:45.230457,complete,User_81
71,W_Call after offers,2016-01-02 10:15:45.823648,complete,User_93
71,O_Cancelled,2016-01-02 10:15:45.824648,complete,User_56
71,A_Cancelled,2016-01-02 10:15:45.840648,complete,User_48
58,W_Call after offers,2016-01-02 10:15:46.027060,complete,User_115
60,A_Complete,2016-01-02 10:15:46.362963,complete,User_3
58,O_Create Offer,2016-01-02 10:15:46.490060,complete,User_33
58,O_Created,2016-01-02 10:15:46.579060,complete,User_85
58,O_Sent (mail and online),2016-01-02 10:15:46.580060,complete,User_60
85,A_Complete,2016-01-02 10:15:46.776457,complete,User_38
60,W_Call after offers,2016-01-02 10:15:47.282214,start,User_93
85,W_Call after offers,2016-01-02 10:15:47.365115,start,User_95
58,A_Complete,2016-01-02 10:15:48.126060,complete,User_31
58,W_Call after offers,2016-01-02 10:15:48.262140,start,User_75
46,W_Call after offers,2016-01-02 10:16:27.525947,complete,User_106
46,O_Create Offer,2016-01-02 10:16:27.988947,complete,User_53
46,O_Created,2016-01-02 10:16:28.077947,complete,User_84
46,O_Cancelled,2016-01-02 10:16:28.078947,complete,User_27
46,O_Create Offer,2016-01-02 10:16:28.541947,complete,User_104
46,O_Created,2016-01-02 10:16:28.630947,complete,User_80
46,O_Sent (mail and online),2016-01-02 10:16:28.631947,complete,User_63
46,A_Complete,2016-01-02 10:16:30.177947,complete,User_73
46,W_Call after offers,2016-01-02 10:16:30.357107,start,User_99
10,W_Validate application,2016-01-02 10:16:49.774371,complete,User_122
10,O_Returned,2016-01-02 10:16:51.299371,complete,User_131
10,A_Incomplete,2016-01-02 10:16:52.725371,complete,User_122
10,W_Call incomplete files,2016-01-02 10:16:53.398910,start,User_41
95,W_Call after offers,2016-01-02 10:16:55.819405,complete,User_129
95,A_Validating,2016-01-02 10:16:56.973405,complete,User_84
95,W_Validate application,2016-01-02 10:16:57.277273,start,User_131
69,W_Validate application,2016-01-02 10:18:00.259531,complete,User_87
47,W_Validate application,2016-01-02 10:18:00.319789,complete,User_125
73,W_Validate application,2016-01-02 10:18:00.573005,complete,User_100
31,W_Validate application,2016-01-02 10:18:01.430625,complete,User_116
69,O_Returned,2016-01-02 10:18:01.784531,complete,User_106
69,O_Accepted,2016-01-02 10:18:01.786531,complete,User_115
