case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,case:ApplicationType,case:LoanGoal,case:RequestedAmount
18,W_Complete application,2016-01-02 10:51:52.543385,complete,User_27,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:51:52.543385,start,User_28,New credit,Existing loan takeover,17085.51
21,W_Complete application,2016-01-02 10:52:00.706923,complete,User_41,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 10:52:00.706923,start,User_27,Limit raise,Car,32351.02
42,W_Complete application,2016-01-02 10:52:00.913735,complete,User_53,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 10:52:00.913735,start,User_100,New credit,"Other, see explanation",29983.32
5,W_Complete application,2016-01-02 10:52:20.693258,complete,User_23,New credit,Unknown,14558.04
5,W_Complete application,2016-01-02 10:52:20.693258,start,User_138,New credit,Unknown,14558.04
50,W_Complete application,2016-01-02 10:52:39.278069,complete,User_57,New credit,Car,31368.98
50,W_Complete application,2016-01-02 10:52:39.278069,start,User_58,New credit,Car,31368.98
45,W_Complete application,2016-01-02 10:52:51.074480,complete,User_5,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 10:52:51.074480,start,User_30,New credit,Caravan / Camper,9444.3
8,W_Complete application,2016-01-02 10:53:08.350831,complete,User_102,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 10:53:08.350831,start,User_13,New credit,Home improvement,7626.91
33,W_Complete application,2016-01-02 10:53:21.389227,complete,User_112,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 10:53:21.389227,start,User_38,New credit,Existing loan takeover,32632.71
13,W_Complete application,2016-01-02 10:54:13.963243,complete,User_4,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 10:54:13.963243,start,User_23,New credit,Not speficied,26031.06
18,W_Complete application,2016-01-02 10:54:23.763431,complete,User_28,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:54:23.763431,start,User_33,New credit,Existing loan takeover,17085.51
38,W_Complete application,2016-01-02 10:54:30.790896,complete,User_107,New credit,Existing loan takeover,18763.35
38,W_Complete application,2016-01-02 10:54:30.790896,start,User_112,New credit,Existing loan takeover,18763.35
46,W_Complete application,2016-01-02 10:54:35.019792,complete,User_106,New credit,Car,49305.08
46,W_Complete application,2016-01-02 10:54:35.019792,start,User_41,New credit,Car,49305.08
19,W_Complete application,2016-01-02 10:54:38.610594,complete,User_31,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 10:54:38.610594,start,User_54,New credit,Home improvement,16244.18
14,W_Complete application,2016-01-02 10:54:56.919130,complete,User_120,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 10:54:56.919130,start,User_53,New credit,Unknown,42792.42
35,W_Complete application,2016-01-02 10:55:07.619209,complete,User_36,Limit raise,Car,23995.04
35,W_Complete application,2016-01-02 10:55:07.619209,start,User_55,Limit raise,Car,23995.04
17,W_Complete application,2016-01-02 10:55:47.750191,complete,User_96,New credit,Car,30496.9
17,W_Complete application,2016-01-02 10:55:47.750191,start,User_28,New credit,Car,30496.9
13,W_Complete application,2016-01-02 10:55:49.464729,complete,User_23,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 10:55:49.464729,start,User_57,New credit,Not speficied,26031.06
5,W_Complete application,2016-01-02 10:56:11.601040,complete,User_138,New credit,Unknown,14558.04
5,W_Complete application,2016-01-02 10:56:11.601040,start,User_106,New credit,Unknown,14558.04
48,W_Complete application,2016-01-02 10:56:20.833898,complete,User_7,New credit,Car,16391.68
48,W_Complete application,2016-01-02 10:56:20.833898,start,User_31,New credit,Car,16391.68
4,W_Complete application,2016-01-02 10:56:23.894217,complete,User_63,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-02 10:56:23.894217,start,User_107,New credit,"Other, see explanation",9941.98
40,W_Complete application,2016-01-02 10:57:06.242042,complete,User_2,New credit,Car,12744.98
40,W_Complete application,2016-01-02 10:57:06.242042,start,User_63,New credit,Car,12744.98
26,W_Complete application,2016-01-02 10:57:18.548583,complete,User_67,Limit raise,Home improvement,36788.72
26,W_Complete application,2016-01-02 10:57:18.548583,start,User_67,Limit raise,Home improvement,36788.72
7,W_Complete application,2016-01-02 10:57:28.629395,complete,User_35,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-02 10:57:28.629395,start,User_96,New credit,Home improvement,11165.35
18,W_Complete application,2016-01-02 10:57:29.947480,complete,User_33,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:57:29.947480,start,User_7,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:57:43.525149,complete,User_7,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 10:57:43.525149,start,User_35,New credit,Existing loan takeover,17085.51
14,W_Complete application,2016-01-02 10:57:46.230828,complete,User_53,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 10:57:46.230828,start,User_144,New credit,Unknown,42792.42
1,W_Complete application,2016-01-02 10:58:01.334181,complete,User_75,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:58:01.334181,start,User_102,New credit,Not speficied,47489.2
7,W_Complete application,2016-01-02 10:58:01.475378,complete,User_96,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-02 10:58:01.475378,start,User_138,New credit,Home improvement,11165.35
9,W_Complete application,2016-01-02 10:58:21.015555,complete,User_71,New credit,Car,28942.95
9,W_Complete application,2016-01-02 10:58:21.015555,start,User_2,New credit,Car,28942.95
1,W_Complete application,2016-01-02 10:58:46.393749,complete,User_102,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 10:58:46.393749,start,User_143,New credit,Not speficied,47489.2
44,W_Complete application,2016-01-02 10:58:47.971216,complete,User_118,New credit,Car,41476.51
44,W_Complete application,2016-01-02 10:58:47.971216,start,User_14,New credit,Car,41476.51
8,W_Complete application,2016-01-02 10:58:58.069404,complete,User_13,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 10:58:58.069404,start,User_36,New credit,Home improvement,7626.91
28,W_Complete application,2016-01-02 10:58:59.404417,complete,User_15,New credit,Boat,26916.25
28,W_Complete application,2016-01-02 10:58:59.404417,start,User_120,New credit,Boat,26916.25
12,W_Complete application,2016-01-02 10:59:19.030019,complete,User_104,New credit,Car,10603.97
12,W_Complete application,2016-01-02 10:59:19.030019,start,User_13,New credit,Car,10603.97
10,W_Complete application,2016-01-02 10:59:40.508206,complete,User_17,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 10:59:40.508206,start,User_53,New credit,"Other, see explanation",4251.87
40,W_Complete application,2016-01-02 10:59:55.612500,complete,User_63,New credit,Car,12744.98
40,W_Complete application,2016-01-02 10:59:55.612500,start,User_71,New credit,Car,12744.98
29,W_Complete application,2016-01-02 11:00:04.128809,complete,User_21,New credit,Car,16953.83
29,W_Complete application,2016-01-02 11:00:04.128809,start,User_5,New credit,Car,16953.83
16,W_Complete application,2016-01-02 11:00:22.131228,complete,User_93,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 11:00:22.131228,start,User_104,New credit,Existing loan takeover,14705.41
48,W_Complete application,2016-01-02 11:00:43.562693,complete,User_31,New credit,Car,16391.68
48,W_Complete application,2016-01-02 11:00:43.562693,start,User_102,New credit,Car,16391.68
42,W_Complete application,2016-01-02 11:00:48.936332,complete,User_100,New credit,"Other, see explanation",29983.32
42,W_Complete application,2016-01-02 11:00:48.936332,start,User_80,New credit,"Other, see explanation",29983.32
2,W_Complete application,2016-01-02 11:01:26.070024,complete,User_48,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 11:01:26.070024,start,User_118,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 11:01:53.473615,complete,User_118,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 11:01:53.473615,start,User_31,New credit,Existing loan takeover,25581.06
50,W_Complete application,2016-01-02 11:02:00.944768,complete,User_58,New credit,Car,31368.98
50,W_Complete application,2016-01-02 11:02:00.944768,start,User_118,New credit,Car,31368.98
37,W_Complete application,2016-01-02 11:02:09.781825,complete,User_3,New credit,Home improvement,49996.59
37,W_Complete application,2016-01-02 11:02:09.781825,start,User_3,New credit,Home improvement,49996.59
44,W_Complete application,2016-01-02 11:02:12.569835,complete,User_14,New credit,Car,41476.51
44,W_Complete application,2016-01-02 11:02:12.569835,start,User_96,New credit,Car,41476.51
50,W_Complete application,2016-01-02 11:02:15.653463,complete,User_118,New credit,Car,31368.98
50,W_Complete application,2016-01-02 11:02:15.653463,start,User_14,New credit,Car,31368.98
18,W_Complete application,2016-01-02 11:02:23.115255,complete,User_35,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 11:02:23.115255,start,User_4,New credit,Existing loan takeover,17085.51
24,W_Complete application,2016-01-02 11:02:32.931729,complete,User_90,New credit,Car,19540.05
24,W_Complete application,2016-01-02 11:02:32.931729,start,User_23,New credit,Car,19540.05
20,W_Complete application,2016-01-02 11:02:36.902305,complete,User_11,New credit,"Other, see explanation",25287.66
20,W_Complete application,2016-01-02 11:02:36.902305,start,User_78,New credit,"Other, see explanation",25287.66
16,W_Complete application,2016-01-02 11:02:37.165908,complete,User_104,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 11:02:37.165908,start,User_100,New credit,Existing loan takeover,14705.41
22,W_Complete application,2016-01-02 11:02:58.692352,complete,User_87,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-02 11:02:58.692352,start,User_7,New credit,Existing loan takeover,31921.04
21,W_Complete application,2016-01-02 11:02:59.852340,complete,User_27,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 11:02:59.852340,start,User_27,Limit raise,Car,32351.02
11,W_Complete application,2016-01-02 11:03:31.644262,complete,User_56,New credit,Unknown,36450.89
11,W_Complete application,2016-01-02 11:03:31.644262,start,User_93,New credit,Unknown,36450.89
44,W_Complete application,2016-01-02 11:03:32.789780,complete,User_96,New credit,Car,41476.51
44,W_Complete application,2016-01-02 11:03:32.789780,start,User_51,New credit,Car,41476.51
24,W_Complete application,2016-01-02 11:03:41.264439,complete,User_23,New credit,Car,19540.05
24,W_Complete application,2016-01-02 11:03:41.264439,start,User_11,New credit,Car,19540.05
41,W_Complete application,2016-01-02 11:03:47.996906,complete,User_99,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 11:03:47.996906,start,User_15,New credit,Boat,7337.36
9,W_Complete application,2016-01-02 11:04:19.174786,complete,User_2,New credit,Car,28942.95
9,W_Complete application,2016-01-02 11:04:19.174786,start,User_17,New credit,Car,28942.95
46,W_Complete application,2016-01-02 11:04:20.842858,complete,User_41,New credit,Car,49305.08
46,W_Complete application,2016-01-02 11:04:20.842858,start,User_43,New credit,Car,49305.08
16,W_Complete application,2016-01-02 11:04:22.404792,complete,User_100,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-02 11:04:22.404792,start,User_87,New credit,Existing loan takeover,14705.41
21,W_Complete application,2016-01-02 11:04:34.717629,complete,User_27,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 11:04:34.717629,start,User_23,Limit raise,Car,32351.02
8,W_Complete application,2016-01-02 11:05:20.602052,complete,User_36,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 11:05:20.602052,start,User_75,New credit,Home improvement,7626.91
41,W_Complete application,2016-01-02 11:05:44.492786,complete,User_15,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 11:05:44.492786,start,User_36,New credit,Boat,7337.36
50,W_Complete application,2016-01-02 11:06:00.264941,complete,User_14,New credit,Car,31368.98
50,W_Complete application,2016-01-02 11:06:00.264941,start,User_27,New credit,Car,31368.98
14,W_Complete application,2016-01-02 11:06:02.821045,complete,User_144,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 11:06:02.821045,start,User_104,New credit,Unknown,42792.42
25,W_Complete application,2016-01-02 11:06:19.894411,complete,User_49,New credit,Unknown,14911.24
25,W_Complete application,2016-01-02 11:06:19.894411,start,User_56,New credit,Unknown,14911.24
8,W_Complete application,2016-01-02 11:06:26.039205,complete,User_75,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 11:06:26.039205,start,User_21,New credit,Home improvement,7626.91
31,W_Complete application,2016-01-02 11:06:37.951953,complete,User_101,Limit raise,"Other, see explanation",45310.21
31,W_Complete application,2016-01-02 11:06:37.951953,start,User_46,Limit raise,"Other, see explanation",45310.21
29,W_Complete application,2016-01-02 11:07:15.628575,complete,User_5,New credit,Car,16953.83
29,W_Complete application,2016-01-02 11:07:15.628575,start,User_63,New credit,Car,16953.83
23,W_Complete application,2016-01-02 11:07:34.427683,complete,User_95,New credit,Car,53542.04
23,W_Complete application,2016-01-02 11:07:34.427683,start,User_5,New credit,Car,53542.04
12,W_Complete application,2016-01-02 11:07:52.482262,complete,User_13,New credit,Car,10603.97
12,W_Complete application,2016-01-02 11:07:52.482262,start,User_14,New credit,Car,10603.97
24,W_Complete application,2016-01-02 11:07:54.863165,complete,User_11,New credit,Car,19540.05
24,W_Complete application,2016-01-02 11:07:54.863165,start,User_35,New credit,Car,19540.05
17,W_Complete application,2016-01-02 11:08:10.326612,complete,User_28,New credit,Car,30496.9
17,W_Complete application,2016-01-02 11:08:10.326612,start,User_118,New credit,Car,30496.9
28,W_Complete application,2016-01-02 11:08:31.611118,complete,User_120,New credit,Boat,26916.25
